gene_id	gene_name	esophagus	PV1
ENSG00000263561	MIR4704	0	0
ENSG00000263563	UBBP4	12.071	4.011
ENSG00000263567	ENSG00000263567	0	1
ENSG00000263571	ENSG00000263571	0	0
ENSG00000263572	MIR7853	0	0
ENSG00000263573	MIR4270	0	0
ENSG00000263574	ENSG00000263574	0	0
ENSG00000263575	MIR4665	0	0
ENSG00000263581	MIR548X2	0	0
ENSG00000263583	MIR4522	0	0
ENSG00000263584	MIR4480	0	0
ENSG00000263585	PYCR1-AS1	0	0
ENSG00000263586	HID1-AS1	0	0
ENSG00000263588	ENSG00000263588	0	0
ENSG00000263590	LINC02591	4.091	0
ENSG00000263593	MIR4804	0	0
ENSG00000263594	ENSG00000263594	0	0
ENSG00000263595	RN7SL823P	0	0
ENSG00000263597	MIR3936	0	0
ENSG00000263600	MIR3915	0	0
ENSG00000263602	MIR3185	0	0
ENSG00000263603	ENSG00000263603	0	9
ENSG00000263604	ENSG00000263604	0	0
ENSG00000263606	CHORDC1P4	1	0
ENSG00000263608	RN7SL353P	0	0
ENSG00000263609	LINC02002	0	0
ENSG00000263611	ENSG00000263611	0	0
ENSG00000263612	ENSG00000263612	0	1
ENSG00000263613	ENSG00000263613	0	0
ENSG00000263615	MIR4306	0	0
ENSG00000263616	RN7SL178P	0	0
ENSG00000263618	ENSG00000263618	0	0
ENSG00000263620	ENSG00000263620	0	54.332
ENSG00000263622	ENSG00000263622	0	0
ENSG00000263624	ENSG00000263624	4	0
ENSG00000263627	PPP4R1-AS1	0	0
ENSG00000263628	MIR3155A	0	0
ENSG00000263629	MIR5586	0	0
ENSG00000263631	MIR378D1	0	0
ENSG00000263634	MIR3919	0	0
ENSG00000263635	ENSG00000263635	0	0
ENSG00000263637	ENSG00000263637	0	0
ENSG00000263639	MSMB	0	108
ENSG00000263641	MIR4777	0	0
ENSG00000263642	MIR4802	0	0
ENSG00000263643	MIR4515	0	0
ENSG00000263644	ENSG00000263644	0	0
ENSG00000263647	BPTFP1	18.558	63.928
ENSG00000263648	ENSG00000263648	0	1
ENSG00000263649	MIR3135B	0	0
ENSG00000263652	MIR548AX	0	0
ENSG00000263655	ENSG00000263655	0	0
ENSG00000263657	ENSG00000263657	0	0
ENSG00000263666	SNORA70D	0	0
ENSG00000263667	LINC03066	0	0
ENSG00000263669	RN7SL470P	0	0
ENSG00000263670	MIR4457	0	0
ENSG00000263672	RN7SL750P	0	0
ENSG00000263674	ENSG00000263674	0	0
ENSG00000263675	MIR5581	0	0
ENSG00000263676	MIR4632	0	0
ENSG00000263677	ENSG00000263677	0	0
ENSG00000263680	ENSG00000263680	0	0
ENSG00000263681	MIR3197	0	0
ENSG00000263682	ENSG00000263682	0	0
ENSG00000263683	ENSG00000263683	0	0
ENSG00000263684	ENSG00000263684	0	0
ENSG00000263688	ENSG00000263688	0	0
ENSG00000263690	MIR548D2	0	0
ENSG00000263693	MIR3161	0	0
ENSG00000263697	MIR3621	0	0
ENSG00000263698	ENSG00000263698	0	0
ENSG00000263705	MIR5689	0	0
ENSG00000263707	ENSG00000263707	0	0
ENSG00000263708	ENSG00000263708	0	0
ENSG00000263709	ENSG00000263709	0	0
ENSG00000263711	LINC02864	0	0
ENSG00000263712	MIR4639	0	3
ENSG00000263715	LINC02210-CRHR1	1.12	1.063
ENSG00000263716	SLC25A51P2	0	0
ENSG00000263717	ENSG00000263717	0	0
ENSG00000263718	SEPTIN9-DT	0	1
ENSG00000263720	ENSG00000263720	0	0
ENSG00000263723	SNORD39	0	0
ENSG00000263724	DLGAP1-AS3	0	0
ENSG00000263725	FTLP13	0	0
ENSG00000263727	ENSG00000263727	0	0
ENSG00000263729	ENSG00000263729	0	0
ENSG00000263730	MIR3937	0	0
ENSG00000263731	ENSG00000263731	6.565	83
ENSG00000263733	ENSG00000263733	0	0
ENSG00000263734	MIR4643	0	0
ENSG00000263735	MIR4662B	0	0
ENSG00000263740	RN7SL4P	0	2.057
ENSG00000263741	MIR548AS	0	0
ENSG00000263742	MIR3165	0	0
ENSG00000263744	MIR3664	0	0
ENSG00000263745	ENSG00000263745	1	12
ENSG00000263746	MIR4277	0	0
ENSG00000263748	EXOGP1	0	0
ENSG00000263749	OOSP1P2	0	1
ENSG00000263750	MIR548AV	0	0
ENSG00000263752	MIR3133	0	0
ENSG00000263753	LINC00667	472.216	200
ENSG00000263755	RN7SL498P	0	0
ENSG00000263756	ENSG00000263756	3.233	0
ENSG00000263761	GDF2	0	0
ENSG00000263762	MIR4286	0	0
ENSG00000263763	MIR3686	0	0
ENSG00000263764	SNORD43	0	0
ENSG00000263765	ENSG00000263765	0	0
ENSG00000263766	KPNB1-DT	9.824	6
ENSG00000263772	ENSG00000263772	0	1
ENSG00000263776	SNORA4	0	7.496
ENSG00000263781	ENSG00000263781	0	1
ENSG00000263783	MIR5590	0	0
ENSG00000263785	MIR3182	0	0
ENSG00000263786	ENSG00000263786	0	0
ENSG00000263787	SKAP1-AS1	0	0
ENSG00000263788	ENSG00000263788	0	0
ENSG00000263790	MIR4473	0	0
ENSG00000263793	MIR3115	0	0
ENSG00000263794	RN7SL457P	0	0
ENSG00000263795	MIR5100	0	0
ENSG00000263797	ENSG00000263797	0	0
ENSG00000263798	ENSG00000263798	0	0
ENSG00000263800	MIR5684	0	0
ENSG00000263809	ENSG00000263809	17.544	0
ENSG00000263811	MIR3675	0	0
ENSG00000263813	MIR3679	0	0
ENSG00000263815	RN7SL426P	0	0
ENSG00000263816	MIR548AW	0	0
ENSG00000263818	RDM1P5	0	5.538
ENSG00000263821	ENSG00000263821	0	0
ENSG00000263823	ENSG00000263823	4	0
ENSG00000263826	ENSG00000263826	10	0
ENSG00000263828	MIR4439	0	0
ENSG00000263829	SINHCAFP1	0	1
ENSG00000263831	MIR378E	0	0
ENSG00000263834	MIR4635	0	0
ENSG00000263838	MIR4698	0	0
ENSG00000263841	RN7SL44P	0	0
ENSG00000263843	MIF4GD-DT	7.452	33
ENSG00000263846	CIAPIN1P	0	0
ENSG00000263847	ENSG00000263847	1	1
ENSG00000263849	MIR4744	0	0
ENSG00000263857	MIR4729	0	0
ENSG00000263858	MIR4769	0	0
ENSG00000263859	ENSG00000263859	3.435	0
ENSG00000263860	ENSG00000263860	0	0
ENSG00000263861	MIR3927	0	0
ENSG00000263862	LINC01543	0	0
ENSG00000263863	ENSG00000263863	0	0
ENSG00000263870	ENSG00000263870	0	0
ENSG00000263872	MIR4528	0	0
ENSG00000263873	THY1-AS1	4.485	0
ENSG00000263874	LASP1NB	23	3
ENSG00000263878	DLGAP1-AS4	0	0
ENSG00000263881	MIR4436B2	0	0
ENSG00000263882	RN7SL774P	0	0
ENSG00000263883	EEF1DP7	0	13
ENSG00000263884	THOC1-DT	1	2
ENSG00000263885	MIR3920	0	0
ENSG00000263887	USP32P4	1.331	0
ENSG00000263890	MIR4303	0	0
ENSG00000263892	MIR4667	0	0
ENSG00000263893	ENSG00000263893	0	0
ENSG00000263894	MIR3925	0	0
ENSG00000263895	ENSG00000263895	0	1
ENSG00000263897	MIR4669	0	0
ENSG00000263904	ENSG00000263904	0	0
ENSG00000263905	RN7SL555P	0	0
ENSG00000263908	MIR3116-1	0	0
ENSG00000263909	MIR5000	0	0
ENSG00000263914	MTND2P13	0	0
ENSG00000263916	ENSG00000263916	0	0
ENSG00000263917	ENSG00000263917	0	56.073
ENSG00000263918	MIR3670-1	0	0
ENSG00000263923	ENSG00000263923	0	0
ENSG00000263924	ENSG00000263924	0	0
ENSG00000263926	MIR4462	0	0
ENSG00000263932	MIR4448	0	0
ENSG00000263934	SNORD3A	3	610.298
ENSG00000263935	TOMM20P3	0	0
ENSG00000263938	ENSG00000263938	0	0
ENSG00000263940	RN7SL275P	0	0
ENSG00000263941	RN7SL32P	0	0
ENSG00000263944	RN7SL435P	0	0
ENSG00000263945	MIR548Y	0	0
ENSG00000263946	ENSG00000263946	1.59	1
ENSG00000263952	ENSG00000263952	0	0
ENSG00000263955	RN7SL850P	0	0
ENSG00000263956	NBPF11	151.559	689.327
ENSG00000263958	NETO1-DT	1	0
ENSG00000263961	RHEX	52	1
ENSG00000263963	ENSG00000263963	0	0
ENSG00000263964	MIR4509-3	0	0
ENSG00000263967	MIR4290	0	0
ENSG00000263968	RN7SL381P	0	2
ENSG00000263969	RN7SL678P	0	0
ENSG00000263970	ENSG00000263970	0	0
ENSG00000263972	MIR1587	0	0
ENSG00000263973	MIR4760	0	0
ENSG00000263974	RN7SL121P	0	0
ENSG00000263976	YWHAEP3	0	0
ENSG00000263978	MIR4499	0	0
ENSG00000263979	MIR4672	0	0
ENSG00000263981	MIR5705	0	0
ENSG00000263982	ENSG00000263982	0	0
ENSG00000263986	ENSG00000263986	15.223	0
ENSG00000263987	MIR5698	0	0
ENSG00000263988	RN7SL147P	0	0
ENSG00000263989	RN7SL615P	0	0
ENSG00000263990	ENSG00000263990	1	0
ENSG00000263993	RN7SL786P	0	0
ENSG00000263999	RN7SL42P	0	0
ENSG00000264000	ENSG00000264000	0	0
ENSG00000264002	RN7SL52P	0	0
ENSG00000264004	MIR4717	0	0
ENSG00000264005	MIR4314	0	0
ENSG00000264006	AKR1C8	0	1
ENSG00000264007	ENSG00000264007	0	0
ENSG00000264010	MIR4429	0	0
ENSG00000264012	ENSG00000264012	0	0
ENSG00000264013	MIR3938	0	0
ENSG00000264014	MIR4253	0	0
ENSG00000264015	ENSG00000264015	0	0
ENSG00000264016	ENSG00000264016	0	0
ENSG00000264017	RN7SL336P	0	0
ENSG00000264019	ENSG00000264019	0	0
ENSG00000264023	ENSG00000264023	0	0
ENSG00000264024	MIR4507	0	0
ENSG00000264026	LINC02003	0	0
ENSG00000264028	RN7SL744P	0	0
ENSG00000264029	ENSG00000264029	0	0
ENSG00000264030	RN7SL66P	0	0
ENSG00000264031	ABHD15-AS1	0	0
ENSG00000264032	MIR4491	0	0
ENSG00000264036	RN7SL198P	0	0
ENSG00000264037	MIR4472-2	0	0
ENSG00000264040	ENSG00000264040	0	0
ENSG00000264041	RN7SL670P	0	0
ENSG00000264044	ENSG00000264044	6.155	0
ENSG00000264047	RN7SL455P	0	0
ENSG00000264049	MIR4737	0	0
ENSG00000264050	ENSG00000264050	0	0
ENSG00000264054	RPL31P9	0	0
ENSG00000264056	MIR5685	0	0
ENSG00000264057	ENSG00000264057	0	13.075
ENSG00000264058	ENSG00000264058	44.846	1.656
ENSG00000264060	MIR4316	0	0
ENSG00000264061	FGF7P1	0	0
ENSG00000264063	ENSG00000264063	0	0.5
ENSG00000264066	ENSG00000264066	0	0
ENSG00000264069	MIR3943	0	0
ENSG00000264070	DND1P1	3.575	3
ENSG00000264071	RN7SL531P	0	0
ENSG00000264072	ENSG00000264072	0	1
ENSG00000264073	MIR3199-1	0	0
ENSG00000264075	MIR4783	0	0
ENSG00000264078	ENSG00000264078	0	0
ENSG00000264080	ENSG00000264080	0	0
ENSG00000264083	ENSG00000264083	0	0
ENSG00000264084	MIR5688	0	0
ENSG00000264089	MIR3681	0	0
ENSG00000264090	MIR4666B	0	0
ENSG00000264092	RN7SL474P	0	0
ENSG00000264093	ENSG00000264093	0	0
ENSG00000264099	MIR4803	0	0
ENSG00000264101	MIR4689	0	0
ENSG00000264102	MIR4688	0	0
ENSG00000264104	ENSG00000264104	0	0
ENSG00000264105	MIR3688-1	0	0
ENSG00000264107	MIR4733HG	0	0
ENSG00000264108	ENSG00000264108	0	0
ENSG00000264110	MIR4300	0	0
ENSG00000264112	ENSG00000264112	47	45.331
ENSG00000264113	RN7SL784P	0	0
ENSG00000264115	MIR3180-4	0	0
ENSG00000264116	ENSG00000264116	0	0
ENSG00000264119	MIR4795	0	0
ENSG00000264125	ENSG00000264125	0	0
ENSG00000264127	SCML2P1	0	1
ENSG00000264128	RN7SL713P	0	0
ENSG00000264131	ENSG00000264131	0	0
ENSG00000264136	MIR3689D2	0	0
ENSG00000264138	ENSG00000264138	0	0
ENSG00000264139	MIR3667	0	0
ENSG00000264141	MIR3928	0	0
ENSG00000264145	ENSG00000264145	0	0
ENSG00000264148	ENSG00000264148	0	0
ENSG00000264149	ENSG00000264149	0	0
ENSG00000264150	ENSG00000264150	0	0
ENSG00000264151	ENSG00000264151	0	0
ENSG00000264157	MIR3127	0	0
ENSG00000264158	MIR4670	0	0
ENSG00000264160	MIR4762	0	0
ENSG00000264163	MIR3689B	0	0
ENSG00000264164	ENSG00000264164	0	0
ENSG00000264167	ENSG00000264167	0	6
ENSG00000264168	MTND1P15	0	0
ENSG00000264169	RN7SL665P	0	0
ENSG00000264171	MIR4305	0	0
ENSG00000264172	PDLIM1P3	0	0
ENSG00000264174	ENSG00000264174	0	0
ENSG00000264175	MIR3189	0	0
ENSG00000264176	MAGOH2P	0	0
ENSG00000264177	ENSG00000264177	1	0
ENSG00000264179	ENSG00000264179	0	0
ENSG00000264186	SNRPCP4	0	0
ENSG00000264187	ENSG00000264187	1.286	111.425
ENSG00000264188	ENSG00000264188	0	3
ENSG00000264189	AIDAP3	0	0
ENSG00000264192	RN7SL117P	0	0
ENSG00000264193	ENSG00000264193	0	0
ENSG00000264196	ENSG00000264196	0	0
ENSG00000264200	MIR4693	0	0
ENSG00000264201	MIR4701	0	0
ENSG00000264204	AGAP7P	0	59.859
ENSG00000264207	ENSG00000264207	15	0
ENSG00000264210	MIR4716	0	0
ENSG00000264211	MIR4492	0	0
ENSG00000264212	ENSG00000264212	0	0
ENSG00000264215	ENSG00000264215	0	0
ENSG00000264217	RPL35AP23	0	0
ENSG00000264226	MIR3168	0	0
ENSG00000264229	RNU4ATAC	0	34
ENSG00000264230	ANXA8L1	1922.028	960.255
ENSG00000264232	LINC01916	0	0
ENSG00000264233	MIR4456	0	0
ENSG00000264235	MYL12-AS1	0	1
ENSG00000264236	ENSG00000264236	0	0
ENSG00000264240	CPDP1	0	0
ENSG00000264243	ENSG00000264243	0	0
ENSG00000264245	ENSG00000264245	0	0
ENSG00000264246	ENSG00000264246	0	0
ENSG00000264247	ZNF407-AS1	60	33
ENSG00000264249	MIR3912	0	0
ENSG00000264250	RN7SL835P	0	0
ENSG00000264251	RN7SL819P	0	0
ENSG00000264254	ENSG00000264254	0	0
ENSG00000264257	KIR3DP1	0	0
ENSG00000264260	LINC01893	0	0
ENSG00000264262	ENSG00000264262	0	0
ENSG00000264265	LINC01925	0	0
ENSG00000264266	MIR4322	0	0
ENSG00000264268	MIR4767	0	0
ENSG00000264269	DYM-AS1	0	0
ENSG00000264270	SAP30BP-AS1	0	0
ENSG00000264271	RN7SL488P	0	0
ENSG00000264272	ENSG00000264272	0	0
ENSG00000264273	ENSG00000264273	0	0
ENSG00000264274	MIR4799	0	0
ENSG00000264275	RN7SL753P	0	0
ENSG00000264278	ZNF236-DT	2	0
ENSG00000264279	MIR4786	0	0
ENSG00000264281	ENSG00000264281	0	0
ENSG00000264289	ENSG00000264289	0	0
ENSG00000264290	ENSG00000264290	0	2
ENSG00000264292	MIR2467	0	0
ENSG00000264293	RN7SL657P	0	0
ENSG00000264294	SNORD55	0	33.536
ENSG00000264295	MIR3922	0	0
ENSG00000264296	ENSG00000264296	0	0
ENSG00000264297	MIR4433B	0	0
ENSG00000264300	ENSG00000264300	0	0
ENSG00000264301	LINC01444	0	0
ENSG00000264304	ENSG00000264304	0	0
ENSG00000264309	MIR4694	0	0
ENSG00000264311	MIX23P1	0	0
ENSG00000264313	RN7SL644P	0	0
ENSG00000264314	MIR548AT	0	0
ENSG00000264315	HNRNPA1P11	0	0
ENSG00000264316	MTCO3P13	0	0
ENSG00000264317	RN7SL154P	0	0
ENSG00000264319	MIR4801	0	0
ENSG00000264322	RN7SL448P	0	0
ENSG00000264324	ENSG00000264324	0	11.873
ENSG00000264330	MIR5186	0	0
ENSG00000264334	ENSG00000264334	0	0
ENSG00000264339	ENSG00000264339	0	0
ENSG00000264340	ENSG00000264340	0	0
ENSG00000264341	ENSG00000264341	0	0
ENSG00000264342	MIR3660	0	0
ENSG00000264343	NOTCH2NLA	331.422	824.937
ENSG00000264345	LINC01894	2	0
ENSG00000264346	SNORA77B	0	2.218
ENSG00000264349	MIR4258	0	0
ENSG00000264350	SNRPGP2	1	0
ENSG00000264352	RN7SL602P	0	0
ENSG00000264354	MIR3134	0	0
ENSG00000264357	MIR4648	0	0
ENSG00000264358	MIR3122	0	0
ENSG00000264359	NEK4P2	0	0
ENSG00000264364	DYNLL2	1371	410
ENSG00000264365	ENSG00000264365	0	0
ENSG00000264370	MIR3125	0	0
ENSG00000264371	MIR4425	0	0
ENSG00000264373	ENSG00000264373	0	0
ENSG00000264377	MIR4671	0	0
ENSG00000264379	SNORD39	0	0
ENSG00000264384	RN7SL431P	0	0
ENSG00000264386	MIR4513	0	0
ENSG00000264387	MIR5007	0	0
ENSG00000264388	ENSG00000264388	0	0
ENSG00000264390	MIR4465	0	0
ENSG00000264391	RN7SL208P	0	0
ENSG00000264395	MIR3193	0	0
ENSG00000264397	MIR3180-5	0	0
ENSG00000264399	MIR4736	0	0
ENSG00000264400	RN7SL491P	0	0
ENSG00000264402	MIR548AL	0	0
ENSG00000264404	LINC02675	0	1
ENSG00000264405	MIR3913-1	0	0
ENSG00000264406	MIR548AP	0	0
ENSG00000264408	MIR4470	0	0
ENSG00000264419	MIR548AC	0	0
ENSG00000264421	ENSG00000264421	0	0
ENSG00000264422	ENSG00000264422	0	0
ENSG00000264423	RN7SL718P	0	0
ENSG00000264424	MYH4	0	0
ENSG00000264425	MIR4653	0	0
ENSG00000264426	MIR4283-1	0	0
ENSG00000264429	MIR3183	0	0
ENSG00000264431	ENSG00000264431	0	0
ENSG00000264434	ENSG00000264434	0	0
ENSG00000264435	ENSG00000264435	0	0
ENSG00000264438	RN7SL560P	0	0
ENSG00000264444	SDHCP1	0	0
ENSG00000264448	MIR378D2HG	0	3
ENSG00000264449	ENSG00000264449	0	0
ENSG00000264451	ENSG00000264451	0	0
ENSG00000264452	ENSG00000264452	0	0
ENSG00000264456	ENSG00000264456	11	5
ENSG00000264458	ENSG00000264458	0	0
ENSG00000264462	MIR3648-2	0	0
ENSG00000264464	LINC02837	0	0
ENSG00000264468	MIR4520-1	0	0
ENSG00000264470	MIR4794	0	0
ENSG00000264472	ENSG00000264472	0	0
ENSG00000264474	MIR4656	0	0
ENSG00000264475	ENSG00000264475	0	0
ENSG00000264477	MIR5682	0	0
ENSG00000264480	MIR4714	0	0
ENSG00000264482	MIR4705	0	0
ENSG00000264483	MIR5008	0	0
ENSG00000264484	RN7SL697P	0	0
ENSG00000264486	ENSG00000264486	0	0
ENSG00000264488	ENSG00000264488	0	0
ENSG00000264490	ENSG00000264490	0	0
ENSG00000264491	ENSG00000264491	0	0
ENSG00000264493	MIR4298	0	0
ENSG00000264494	MIR4650-2	0	0
ENSG00000264497	ENSG00000264497	0	0
ENSG00000264500	MIR3124	0	0
ENSG00000264501	RN7SL731P	0	0
ENSG00000264503	ENSG00000264503	0	0
ENSG00000264511	MIR3678	0	0
ENSG00000264512	MIR5692A2	0	0
ENSG00000264513	ENSG00000264513	0	0
ENSG00000264514	ENSG00000264514	0	0
ENSG00000264515	VSTM2B-DT	0	0
ENSG00000264519	RN7SL596P	0	0
ENSG00000264520	ENSG00000264520	0	0
ENSG00000264522	OTUD7B	422	598
ENSG00000264525	MIR4778	0	0
ENSG00000264529	DNAJB6P8	0	0
ENSG00000264530	RN7SL25P	0	0
ENSG00000264534	MIR378B	0	0
ENSG00000264536	MIR5706	0	0
ENSG00000264538	SUZ12P1	30.336	28.661
ENSG00000264539	MIR548AR	0	0
ENSG00000264540	RN7SL405P	0	0
ENSG00000264545	ENSG00000264545	0	53.503
ENSG00000264546	ENSG00000264546	0	2
ENSG00000264548	ENSG00000264548	0	1
ENSG00000264549	SNORD95	0	0
ENSG00000264553	MIR4257	0	0
ENSG00000264554	RN7SL793P	0	0
ENSG00000264558	ENSG00000264558	0	0
ENSG00000264559	MIR3162	0	0
ENSG00000264563	MIR4633	0	0
ENSG00000264564	DYNAPP1	0	0
ENSG00000264566	MIR23C	0	1
ENSG00000264569	DCXR-DT	0	0
ENSG00000264570	SNX19P3	0	1
ENSG00000264571	MIR4529	0	0
ENSG00000264572	MIR4296	0	0
ENSG00000264573	RN7SL15P	0	0
ENSG00000264574	ENSG00000264574	0	0
ENSG00000264575	LINC00526	25.496	0
ENSG00000264577	ENSG00000264577	3.001	1
ENSG00000264578	ENSG00000264578	2.983	0
ENSG00000264580	MIR5692B	0	0
ENSG00000264582	RN7SL326P	0	0
ENSG00000264583	MIR4487	0	0
ENSG00000264585	MIR4449	0	0
ENSG00000264587	ENSG00000264587	0	0
ENSG00000264589	MAPT-AS1	0	0
ENSG00000264592	RN7SL131P	0	0
ENSG00000264595	ENSG00000264595	0	0
ENSG00000264596	ENSG00000264596	0	12
ENSG00000264598	ENSG00000264598	0	0
ENSG00000264603	MIR3159	0	0
ENSG00000264607	MIR3173	0	0
ENSG00000264610	MIR4685	0	0
ENSG00000264613	RN7SL290P	0	0
ENSG00000264614	MIR5588	0	0
ENSG00000264615	RN7SL592P	0	0
ENSG00000264616	MIR4755	0	0
ENSG00000264617	ENSG00000264617	0	0
ENSG00000264618	RN7SL732P	0	0
ENSG00000264621	MIR5591	0	0
ENSG00000264622	ENSG00000264622	0	0
ENSG00000264623	MIR4796	0	0
ENSG00000264630	PRKCA-AS1	0	0
ENSG00000264633	MIR4271	0	0
ENSG00000264634	ENSG00000264634	0	0
ENSG00000264635	ENSG00000264635	1	5
ENSG00000264638	MIR3152	0	0
ENSG00000264643	ENSG00000264643	0	0
ENSG00000264644	KRT18P8	1	0
ENSG00000264647	ENSG00000264647	0	0
ENSG00000264653	MIR5194	0	2
ENSG00000264655	PPIAP54	1	2
ENSG00000264657	MIR3171	0	0
ENSG00000264658	MIR4798	0	0
ENSG00000264659	ENSG00000264659	0	0
ENSG00000264660	ENSG00000264660	0	0
ENSG00000264661	MIR3200	0	0
ENSG00000264662	ENSG00000264662	0	0
ENSG00000264663	KRT8P34	0	16
ENSG00000264666	ENSG00000264666	0	5
ENSG00000264668	ENSG00000264668	12.371	288.97
ENSG00000264672	SEPTIN4-AS1	0	7
ENSG00000264673	ENSG00000264673	0	0
ENSG00000264675	MIR4285	0	0
ENSG00000264676	RN7SL204P	0	0
ENSG00000264678	MIR3140	0	0
ENSG00000264684	MIR4773-1	0	0
ENSG00000264685	PRPF19P1	0	0
ENSG00000264689	ENSG00000264689	0	0
ENSG00000264693	ENSG00000264693	0	0
ENSG00000264695	ENSG00000264695	0	0
ENSG00000264697	MTL3P	0	0
ENSG00000264698	MIR4255	0	0
ENSG00000264699	LINC01912	0	0
ENSG00000264701	ENSG00000264701	0	0
ENSG00000264703	MIR4752	0	0
ENSG00000264705	ENSG00000264705	1	1
ENSG00000264706	RN7SL217P	0	0
ENSG00000264707	L3MBTL4-AS1	0	0
ENSG00000264712	MIR4504	0	0
ENSG00000264714	KIAA0895LP1	0	30.971
ENSG00000264717	NPY4R2	1	6
ENSG00000264720	MIR3117	0	0
ENSG00000264722	MIR3670-2	0	0
ENSG00000264725	MIR3129	0	0
ENSG00000264727	ENSG00000264727	1	0
ENSG00000264729	ENSG00000264729	0	0
ENSG00000264732	MIR4638	0	0
ENSG00000264733	MIR4718	0	0
ENSG00000264734	ENSG00000264734	0	0
ENSG00000264735	ENSG00000264735	0	1
ENSG00000264736	BDP1P	0	0
ENSG00000264737	MIR4511	0	0
ENSG00000264739	ENSG00000264739	0	0
ENSG00000264741	MIR4505	0	0
ENSG00000264743	DPRXP4	1	17
ENSG00000264744	MIR3689C	0	0
ENSG00000264745	TTC39C-AS1	1	0
ENSG00000264747	MIR3924	0	0
ENSG00000264750	ENSG00000264750	0	0
ENSG00000264754	ENSG00000264754	0	0
ENSG00000264755	MIR3131	0	0
ENSG00000264757	MIR3198-1	0	0
ENSG00000264760	MIR3141	0	0
ENSG00000264763	MIR4295	0	0
ENSG00000264764	MIR4772	0	0
ENSG00000264765	ENSG00000264765	0	0
ENSG00000264767	RN7SL237P	0	0
ENSG00000264769	MAFG-AS1	0	0
ENSG00000264772	ENSG00000264772	62.209	90.464
ENSG00000264773	MIR4420	0	0
ENSG00000264775	PPIAP14	0	0
ENSG00000264781	MIR4537	0	0
ENSG00000264785	ENSG00000264785	0	0
ENSG00000264788	MIR3148	0	0
ENSG00000264790	ENSG00000264790	0	0
ENSG00000264791	ENSG00000264791	0	0
ENSG00000264792	MIR4637	0	0
ENSG00000264793	MIR4771-1	0	0
ENSG00000264796	MIR5009	0	0
ENSG00000264800	MIR4294	0	0
ENSG00000264801	ERVFRD-3	0	2.203
ENSG00000264802	MIR5191	0	0
ENSG00000264803	MIR378C	0	0
ENSG00000264808	ENSG00000264808	0	0
ENSG00000264809	Metazoa_SRP	0	0
ENSG00000264810	MIR4441	0	0
ENSG00000264812	ENSG00000264812	0	0
ENSG00000264813	ENSG00000264813	0	1.399
ENSG00000264814	MIR1273C	0	0
ENSG00000264823	MIR3154	0	0
ENSG00000264824	MIR5571	0	0
ENSG00000264825	ENSG00000264825	0	0
ENSG00000264829	ENSG00000264829	0	0
ENSG00000264833	RN7SL468P	0	0
ENSG00000264834	ENSG00000264834	0	0
ENSG00000264837	VN1R71P	0	0
ENSG00000264840	RN7SL404P	0	0
ENSG00000264843	ENSG00000264843	0	1
ENSG00000264845	ENSG00000264845	0	2
ENSG00000264850	MIR4310	0	0
ENSG00000264853	ENSG00000264853	0	9
ENSG00000264857	MIR5696	0	0
ENSG00000264859	DSG2-AS1	0	0
ENSG00000264860	ENSG00000264860	0	0
ENSG00000264862	RN7SL45P	0	1
ENSG00000264864	MIR3613	0	0
ENSG00000264869	ENSG00000264869	0	0
ENSG00000264874	ENSG00000264874	0	0
ENSG00000264876	ENSG00000264876	0	0
ENSG00000264879	RN7SL690P	0	0
ENSG00000264880	ENSG00000264880	0	0
ENSG00000264881	ENSG00000264881	0	0
ENSG00000264892	NOS2P4	0	0
ENSG00000264895	ENSG00000264895	0	9
ENSG00000264897	MIR3921	0	0
ENSG00000264901	MIR3616	0	0
ENSG00000264902	MIR5701-3	0	0
ENSG00000264906	MIR4494	0	0
ENSG00000264907	PRELID3BP3	0	0
ENSG00000264910	RN7SL525P	0	0
ENSG00000264911	ENSG00000264911	0	2
ENSG00000264914	ENSG00000264914	0	0
ENSG00000264916	RN7SL230P	0	0
ENSG00000264920	SP2-DT	8	7
ENSG00000264922	MIR4540	0	0
ENSG00000264924	ENSG00000264924	0	0
ENSG00000264926	MIR378F	0	0
ENSG00000264930	ENSG00000264930	0	0
ENSG00000264931	MIR3138	0	0
ENSG00000264932	ENSG00000264932	3	0
ENSG00000264933	RN7SL190P	0	0
ENSG00000264934	MIR4265	0	0
ENSG00000264937	ENSG00000264937	0	0
ENSG00000264940	SNORD3C	0	2.484
ENSG00000264941	MIR4474	0	0
ENSG00000264943	SH3GL1P2	1	30.401
ENSG00000264947	MIR3181	0	0
ENSG00000264954	PRR29-AS1	1	4
ENSG00000264956	ENSG00000264956	0	0
ENSG00000264958	ALOX12P1	0	0
ENSG00000264961	MIR4730	0	0
ENSG00000264963	RN7SL440P	0	0
ENSG00000264964	TWSG1-DT	5	2
ENSG00000264966	MIR5094	0	0
ENSG00000264968	ENSG00000264968	0	0
ENSG00000264970	WEE1P2	0	0
ENSG00000264971	PRR13P4	0	0
ENSG00000264974	MIR4789	0	0
ENSG00000264975	MIR4431	0	0
ENSG00000264978	RN7SL630P	0	0
ENSG00000264979	MIR4436B1	0	0
ENSG00000264982	ENSG00000264982	0	0
ENSG00000264984	MIR5691	0	0
ENSG00000264985	ENSG00000264985	0	0
ENSG00000264986	MIR5092	0	0
ENSG00000264990	ENSG00000264990	0	0
ENSG00000264994	SNORD92	0	0
